pub_date,word_count,section_display_name,,
7/11/12 17:56,458,Arts,,
7/11/12 17:58,496,Arts,,
7/11/12 18:01,949,World,,
7/11/12 18:01,540,Arts,,
7/11/12 18:05,542,Arts,,
7/11/12 18:10,768,Arts,,
7/11/12 18:17,1928,Home & Garden,,
7/11/12 18:21,424,Business Day,,
7/11/12 18:29,1586,Home & Garden,,
7/11/12 18:31,1996,Home & Garden,,
7/11/12 18:35,1073,Movies,,
7/11/12 18:35,680,Great Homes and Destinations,,
7/11/12 18:37,422,Crosswords & Games,,
7/11/12 18:37,505,Home & Garden,,
7/11/12 18:39,1038,Home & Garden,,
7/11/12 18:39,161,Home & Garden,,
7/11/12 18:39,140,Home & Garden,,
7/11/12 18:40,162,Home & Garden,,
7/11/12 18:40,187,Home & Garden,,
7/11/12 18:40,170,Home & Garden,,
7/11/12 18:41,180,Opinion,,
7/11/12 18:43,194,Opinion,,
7/11/12 18:46,345,Opinion,,
7/11/12 18:52,689,Opinion,,
7/11/12 19:32,773,Opinion,,
7/11/12 19:36,1123,World,,
7/11/12 19:36,617,U.S.,,
7/11/12 19:41,315,Business Day,,
7/11/12 19:41,572,World,,
7/11/12 19:58,886,Opinion,,
7/11/12 20:10,501,World,,
7/11/12 20:17,842,Sports,,
7/11/12 20:17,142,U.S.,,
7/11/12 20:20,489,Sports,,
7/11/12 20:28,889,U.S.,,
7/11/12 20:40,960,N.Y. / Region,,
7/11/12 20:41,139,U.S.,,
7/11/12 20:42,771,Sports,,
7/11/12 20:48,822,Opinion,,
7/11/12 20:51,980,U.S.,,
7/11/12 20:53,1424,Business Day,,
7/11/12 20:54,1201,World,,
7/11/12 21:01,530,Opinion,,
7/11/12 21:01,1205,Business Day,,
7/11/12 21:02,1044,Sports,,
7/11/12 21:05,434,N.Y. / Region,,
7/11/12 21:05,186,N.Y. / Region,,
7/11/12 21:06,383,Opinion,,
7/11/12 21:09,97,Sports,,
7/11/12 21:09,979,Business Day,,
7/11/12 21:11,47,Sports,,
7/11/12 21:12,334,Opinion,,
7/11/12 21:12,321,N.Y. / Region,,
7/11/12 21:13,57,Sports,,
7/11/12 21:14,62,Sports,,
7/11/12 21:16,335,Opinion,,
7/11/12 21:17,94,World,,
7/11/12 21:22,755,N.Y. / Region,,
7/11/12 21:23,101,World,,
7/11/12 21:26,797,Opinion,,
7/11/12 21:38,741,U.S.,,
7/11/12 21:41,89,U.S.,,
7/11/12 21:41,768,Sports,,
7/11/12 21:43,2084,U.S.,,
7/11/12 22:20,1131,World,,
7/11/12 22:25,624,World,,
7/11/12 22:26,509,U.S.,,
7/11/12 22:42,637,World,,
7/11/12 22:47,644,Sports,,
7/11/12 22:50,184,U.S.,,
7/11/12 22:51,87,World,,
7/11/12 22:57,793,Sports,,
7/11/12 23:46,699,Business Day,,
7/12/12 0:00,794,Corrections,,
7/12/12 0:05,230,Sports,,
7/12/12 0:41,180,N.Y. / Region,,
7/12/12 1:25,960,U.S.,,
7/12/12 4:06,587,World,,
7/12/12 4:48,1201,Business Day,,
7/12/12 5:21,1011,World,,
7/12/12 6:24,1184,Sports,,
7/12/12 6:49,532,World,,
7/12/12 6:58,415,Opinion,,
7/12/12 7:00,1212,Magazine,,
7/12/12 7:00,827,Magazine,,
7/12/12 7:00,3299,Magazine,,
7/12/12 8:24,683,Sports,,
7/12/12 8:34,880,Opinion,,
7/12/12 8:39,175,Opinion,,
7/12/12 8:56,588,Sports,,
7/12/12 9:08,1835,Sports,,
7/12/12 9:20,894,U.S.,,
7/12/12 9:41,549,Business Day,,
7/12/12 9:41,386,Sports,,
7/12/12 9:54,866,Movies,,
7/12/12 10:00,1821,Arts,,
7/12/12 10:00,1277,Great Homes and Destinations,,
7/12/12 10:29,1182,U.S.,,
7/12/12 10:43,602,Business Day,,
7/12/12 11:25,808,Business Day,,
7/12/12 12:06,803,World,,
7/12/12 12:40,403,Theater,,
7/12/12 12:41,1094,Theater,,
7/12/12 12:42,1189,Books,,
7/12/12 12:50,686,World,,
7/12/12 13:05,561,World,,
7/12/12 13:17,790,N.Y. / Region,,
7/12/12 13:28,465,N.Y. / Region,,
7/12/12 14:05,811,Business Day,,
7/12/12 14:05,806,Science,,
7/12/12 14:10,563,Business Day,,
7/12/12 14:16,598,World,,
7/12/12 14:27,1526,Fashion & Style,,
7/12/12 14:27,602,Real Estate,,
7/12/12 14:29,675,Business Day,,
7/12/12 14:40,881,Real Estate,,
7/12/12 14:54,648,World,,
7/12/12 14:54,600,Real Estate,,
7/12/12 14:58,1355,Sports,,
7/12/12 15:09,940,Fashion & Style,,
7/12/12 15:17,1080,Business Day,,
7/12/12 15:37,760,Sports,,
7/12/12 15:56,839,World,,
7/12/12 16:01,445,Arts,,
7/12/12 16:14,537,World,,
7/12/12 16:15,1137,N.Y. / Region,,
7/12/12 16:17,638,N.Y. / Region,,
7/12/12 16:22,3981,Theater,,
7/12/12 16:28,2880,Movies,,
7/12/12 16:30,1265,Arts,,
7/12/12 16:33,2278,Arts,,
7/12/12 16:37,1286,Books,,
7/12/12 16:38,1271,Books,,
7/12/12 16:38,1690,Arts,,
7/12/12 16:42,1771,Arts,,
7/12/12 16:42,227,Books,,
7/12/12 16:42,160,Books,,
7/12/12 16:43,124,Books,,
7/12/12 16:43,334,Books,,
7/12/12 16:43,824,Movies,,
7/12/12 16:47,303,Books,,
7/12/12 16:49,6330,Arts,,
7/12/12 16:54,1418,Dining & Wine,,
7/12/12 16:55,402,Health,,
7/12/12 16:57,1593,Arts,,
7/12/12 17:02,825,N.Y. / Region,,
7/12/12 17:11,375,Dining & Wine,,
7/12/12 17:13,1550,Arts,,
7/12/12 17:16,2978,Arts,,
7/12/12 17:17,903,Arts,,
7/12/12 17:18,5319,Arts,,
7/12/12 17:19,1269,N.Y. / Region,,
7/12/12 17:20,1115,Arts,,
7/12/12 17:22,383,Arts,,
7/12/12 17:27,310,Arts,,
7/12/12 17:28,307,Arts,,
7/12/12 17:30,1087,Theater,,
7/12/12 17:30,256,Arts,,
7/12/12 17:32,265,Arts,,
7/12/12 17:34,983,Books,,
7/12/12 17:35,1298,Business Day,,
7/12/12 17:42,1160,Movies,,
7/12/12 17:44,3054,Travel,,
7/12/12 17:49,994,Arts,,
7/12/12 17:50,369,Arts,,
7/12/12 17:52,1552,Arts,,
7/12/12 18:10,365,Business Day,,
7/12/12 18:11,1527,Business Day,,
7/12/12 18:19,828,Real Estate,,
7/12/12 18:23,645,Arts,,
7/12/12 18:30,686,Movies,,
7/12/12 18:39,507,Movies,,
7/12/12 18:41,1063,Arts,,
7/12/12 18:44,984,Real Estate,,
7/12/12 18:55,598,Movies,,
7/12/12 19:05,667,Movies,,
7/12/12 19:12,724,Movies,,
7/12/12 19:13,2141,Real Estate,,
7/12/12 19:14,625,N.Y. / Region,,
7/12/12 19:20,286,Movies,,
7/12/12 19:26,558,Opinion,,
7/12/12 19:26,648,Opinion,,
7/12/12 19:28,256,Movies,,
7/12/12 19:29,105,Opinion,,
7/12/12 19:34,269,Movies,,
7/12/12 19:35,1211,World,,
7/12/12 19:40,1181,Real Estate,,
7/12/12 19:41,272,Movies,,
7/12/12 19:44,946,Opinion,,
7/12/12 19:46,1279,U.S.,,
7/12/12 19:50,303,Movies,,
7/12/12 19:53,485,U.S.,,
7/12/12 19:53,141,Sports,,
7/12/12 19:55,258,Movies,,
7/12/12 19:58,628,Opinion,,
7/12/12 20:01,1111,Arts,,
7/12/12 20:02,778,U.S.,,
7/12/12 20:02,283,Movies,,
7/12/12 20:04,704,World,,
7/12/12 20:14,150,Sports,,
7/12/12 20:15,1085,Real Estate,,
7/12/12 20:22,1233,Health,,
7/12/12 20:27,1354,Sports,,
7/12/12 20:37,846,U.S.,,
7/12/12 20:40,357,N.Y. / Region,,
7/12/12 20:45,1013,Business Day,,
7/12/12 20:51,833,Opinion,,
7/12/12 20:52,1114,World,,
7/12/12 20:53,1547,Real Estate,,
7/12/12 20:55,829,Business Day,,
7/12/12 21:02,916,Business Day,,
7/12/12 21:03,809,Opinion,,
7/12/12 21:05,1014,World,,
7/12/12 21:11,263,N.Y. / Region,,
7/12/12 21:18,1119,N.Y. / Region,,
7/12/12 21:21,472,Opinion,,
7/12/12 21:26,1324,World,,
7/12/12 21:27,342,Opinion,,
7/12/12 21:30,818,Opinion,,
7/12/12 21:30,892,Business Day,,
7/12/12 21:33,1181,Sports,,
7/12/12 21:36,956,Business Day,,
7/12/12 21:38,954,U.S.,,
7/12/12 21:39,977,N.Y. / Region,,
7/12/12 21:42,1379,World,,
7/12/12 21:50,861,Sports,,
7/12/12 21:59,104,World,,
7/12/12 22:03,78,World,,
7/12/12 22:04,663,Sports,,
7/12/12 22:05,1158,Science,,
7/12/12 22:06,79,World,,
7/12/12 22:18,114,World,,
7/12/12 22:18,839,Sports,,
7/12/12 22:25,105,World,,
7/12/12 22:26,828,Sports,,
7/12/12 22:27,1276,Technology,,
7/12/12 22:31,117,World,,
7/12/12 22:35,109,World,,
7/12/12 22:37,218,World,,
7/12/12 22:41,539,Sports,,
7/12/12 22:41,117,World,,
7/12/12 22:48,1046,U.S.,,
7/12/12 22:54,703,U.S.,,
7/12/12 23:06,599,Science,,
7/12/12 23:10,511,U.S.,,
7/12/12 23:23,1187,U.S.,,
7/12/12 23:24,291,Sports,,
7/12/12 23:33,646,Business Day,,
7/12/12 23:34,141,U.S.,,
7/12/12 23:34,675,Sports,,
7/12/12 23:38,191,U.S.,,
7/12/12 23:40,101,U.S.,,
7/12/12 23:41,155,N.Y. / Region,,
7/12/12 23:42,141,Sports,,
7/12/12 23:47,128,U.S.,,
7/12/12 23:50,67,U.S.,,
7/12/12 23:55,42,U.S.,,
7/13/12 6:20,460,World,,
7/13/12 7:12,1201,World,,
7/13/12 8:00,1017,Arts,,
7/13/12 8:56,529,World,,
7/13/12 9:40,665,Business Day,,
7/13/12 9:59,1256,Books,,
7/13/12 10:00,1381,Movies,,
7/13/12 10:08,1189,Books,,
7/13/12 10:08,1266,Books,,
7/13/12 10:27,164,Magazine,,
7/13/12 10:51,1022,U.S.,,
7/13/12 11:03,1378,Arts,,
7/13/12 11:07,1279,World,,
7/13/12 11:11,262,Books,,
7/13/12 11:12,510,Books,,
7/13/12 11:30,802,Magazine,,
7/13/12 11:32,1251,Books,,
7/13/12 11:34,652,Books,,
7/13/12 11:34,972,Books,,
7/13/12 11:41,685,Books,,
7/13/12 11:41,695,Books,,
7/13/12 11:42,1057,Books,,
7/13/12 11:42,823,Books,,
7/13/12 11:43,711,Books,,
7/13/12 11:44,701,Books,,
7/13/12 11:52,608,Books,,
7/13/12 11:59,1162,World,,
7/13/12 12:00,1698,Travel,,
7/13/12 12:01,594,Travel,,
7/13/12 12:01,649,Travel,,
7/13/12 12:02,1413,Travel,,
7/13/12 12:02,1736,Travel,,
7/13/12 12:03,438,Travel,,
7/13/12 12:03,990,Arts,,
7/13/12 12:03,3081,Arts,,
7/13/12 12:09,615,Books,,
7/13/12 12:10,789,World,,
7/13/12 12:17,1123,N.Y. / Region,,
7/13/12 12:18,272,Sports,,
7/13/12 12:19,1378,Movies,,
7/13/12 12:29,1080,Movies,,
7/13/12 12:37,315,Sports,,
7/13/12 12:42,1534,Business Day,,
7/13/12 12:43,878,Arts,,
7/13/12 12:47,992,Movies,,
7/13/12 12:55,719,Arts,,
7/13/12 13:00,995,Arts,,
7/13/12 13:10,827,Fashion & Style,,
7/13/12 13:11,527,Business Day,,
7/13/12 13:33,1515,Fashion & Style,,
7/13/12 14:01,840,World,,
7/13/12 14:16,1109,Arts,,
7/13/12 14:22,1088,Fashion & Style,,
7/13/12 14:37,1455,Movies,,
7/13/12 14:40,2270,Magazine,,
7/13/12 14:53,769,Magazine,,
7/13/12 14:54,1120,Magazine,,
7/13/12 14:54,899,Magazine,,
7/13/12 14:54,844,Magazine,,
7/13/12 14:54,1501,Magazine,,
7/13/12 14:54,1860,Magazine,,
7/13/12 15:09,813,Sports,,
7/13/12 15:32,1582,Your Money,,
7/13/12 15:44,1333,Your Money,,
7/13/12 15:46,1135,Your Money,,
7/13/12 16:04,893,Dining & Wine,,
7/13/12 16:13,1843,Automobiles,,
7/13/12 16:26,1105,Sunday Review,,
7/13/12 16:27,990,World,,
7/13/12 16:29,1208,Fashion & Style,,
7/13/12 16:37,694,Arts,,
7/13/12 16:43,569,Dining & Wine,,
7/13/12 16:53,425,Fashion & Style,,
7/13/12 16:56,704,World,,
7/13/12 16:58,725,World,,
7/13/12 17:20,460,Arts,,
7/13/12 17:34,1543,Automobiles,,
7/13/12 17:34,541,Fashion & Style,,
7/13/12 17:35,476,Fashion & Style,,
7/13/12 17:37,1953,Fashion & Style,,
7/13/12 17:47,529,Business Day,,
7/13/12 17:58,651,Automobiles,,
7/13/12 17:58,686,Automobiles,,
7/13/12 18:28,287,Sports,,
7/13/12 18:36,903,Arts,,
7/13/12 18:39,247,Opinion,,
7/13/12 18:46,1199,Fashion & Style,,
7/13/12 18:54,856,Arts,,
7/13/12 18:57,381,Crosswords & Games,,
7/13/12 19:02,834,N.Y. / Region,,
7/13/12 19:10,290,N.Y. / Region,,
7/13/12 19:15,735,Fashion & Style,,
7/13/12 19:22,263,U.S.,,
7/13/12 19:38,998,Opinion,,
7/13/12 19:44,715,Sports,,
7/13/12 19:47,503,Business Day,,
7/13/12 19:48,122,Business Day,,
7/13/12 20:05,867,Arts,,
7/13/12 20:08,1157,World,,
7/13/12 20:11,69,Sports,,
7/13/12 20:15,1149,U.S.,,
7/13/12 20:17,585,N.Y. / Region,,
7/13/12 20:19,118,U.S.,,
7/13/12 20:25,193,U.S.,,
7/13/12 20:26,798,N.Y. / Region,,
7/13/12 20:27,731,Opinion,,
7/13/12 20:30,1523,Arts,,
7/13/12 20:36,930,Sports,,
7/13/12 20:36,788,World,,
7/13/12 20:37,1042,N.Y. / Region,,
7/13/12 20:51,574,N.Y. / Region,,
7/13/12 21:01,973,Business Day,,
7/13/12 21:05,768,N.Y. / Region,,
7/13/12 21:10,313,U.S.,,
7/13/12 21:11,448,Sports,,
7/13/12 21:15,1185,Business Day,,
7/13/12 21:15,1105,World,,
7/13/12 21:16,1195,U.S.,,
7/13/12 21:18,492,N.Y. / Region,,
7/13/12 21:18,278,Opinion,,
7/13/12 21:20,388,Opinion,,
7/13/12 21:29,358,Sports,,
7/13/12 21:37,393,Opinion,,
7/13/12 21:38,911,World,,
7/13/12 21:40,539,Opinion,,
7/13/12 21:45,804,Sports,,
7/13/12 21:56,608,Sports,,
7/13/12 22:02,972,Business Day,,
7/13/12 22:03,789,N.Y. / Region,,
7/13/12 22:06,520,World,,
7/13/12 22:09,794,Opinion,,
7/13/12 22:10,323,N.Y. / Region,,
7/13/12 22:10,1109,U.S.,,
7/13/12 22:11,824,Opinion,,
7/13/12 22:15,912,Sports,,
7/13/12 22:25,630,Sports,,
7/13/12 22:30,882,N.Y. / Region,,
7/13/12 22:33,717,N.Y. / Region,,
7/13/12 22:35,913,U.S.,,
7/13/12 22:38,991,Business Day,,
7/13/12 22:41,917,U.S.,,
7/13/12 22:41,638,Sports,,
7/13/12 22:49,713,U.S.,,
7/13/12 22:50,834,Sports,,
7/13/12 22:57,650,Books,,
7/13/12 23:01,567,Arts,,
7/13/12 23:03,670,N.Y. / Region,,
7/13/12 23:12,141,World,,
7/13/12 23:16,123,World,,
7/13/12 23:20,81,World,,
7/13/12 23:25,87,World,,
7/13/12 23:30,66,Sports,,
7/13/12 23:35,1137,N.Y. / Region,,
7/13/12 23:35,109,Sports,,
7/13/12 23:37,158,World,,
7/13/12 23:41,831,Sports,,
7/13/12 23:42,152,World,,
7/14/12 0:26,3879,N.Y. / Region,,
7/14/12 0:26,739,Sports,,
7/14/12 0:28,3634,N.Y. / Region,,
7/14/12 0:28,4462,N.Y. / Region,,
7/14/12 0:34,3660,N.Y. / Region,,
7/14/12 0:55,944,N.Y. / Region,,
7/14/12 2:30,1593,Sports,,
7/14/12 6:05,573,World,,
7/14/12 11:03,1026,Sports,,
7/14/12 11:03,1480,World,,
7/14/12 11:20,940,Sports,,
7/14/12 11:23,691,Sports,,
7/14/12 11:44,1118,Sports,,
7/14/12 12:09,591,Business Day,,
7/14/12 12:10,1137,World,,
7/14/12 12:16,904,Sports,,
7/14/12 12:39,705,World,,
7/14/12 12:50,280,Sports,,
7/14/12 13:12,1189,Sports,,
7/14/12 13:21,1201,U.S.,,
7/14/12 13:22,1175,U.S.,,
7/14/12 13:36,1099,Sports,,
7/14/12 13:40,1732,U.S.,,
7/14/12 13:45,1103,World,,
7/14/12 14:10,1066,Opinion,,
7/14/12 14:15,850,Opinion,,
7/14/12 14:18,1240,World,,
7/14/12 14:25,759,U.S.,,
7/14/12 14:32,143,Business Day,,
7/14/12 14:32,1244,Sports,,
7/14/12 14:40,334,World,,
7/14/12 14:43,1915,Sunday Review,,
7/14/12 14:49,851,Opinion,,
7/14/12 14:53,1110,Business Day,,
7/14/12 14:54,752,U.S.,,
7/14/12 14:59,696,Opinion,,
7/14/12 15:07,2065,Opinion,,
7/14/12 15:11,3527,Business Day,,
7/14/12 15:23,1250,World,,
7/14/12 15:36,5748,Sports,,
7/14/12 15:43,496,Opinion,,
7/14/12 15:43,529,Opinion,,
7/14/12 16:00,1037,Sunday Review,,
7/14/12 16:20,1170,U.S.,,
7/14/12 16:31,1639,Business Day,,
7/14/12 16:43,811,Sports,,
7/14/12 16:47,935,Business Day,,
7/14/12 16:54,637,Business Day,,
7/14/12 16:54,149,Business Day,,
7/14/12 16:57,1037,Your Money,,
7/14/12 17:01,996,Business Day,,
7/14/12 17:09,967,Opinion,,
7/14/12 17:11,496,Opinion,,
7/14/12 17:12,399,Opinion,,
7/14/12 17:13,1146,U.S.,,
7/14/12 17:15,912,Opinion,,
7/14/12 17:16,1129,Opinion,,
7/14/12 17:23,1071,Opinion,,
7/14/12 17:28,50,Sports,,
7/14/12 17:30,216,Sports,,
7/14/12 17:33,410,Sports,,
7/14/12 17:36,530,Sports,,
7/14/12 17:37,689,Job Market,,
7/14/12 17:43,645,Job Market,,
7/14/12 17:53,729,Business Day,,
7/14/12 19:50,466,Crosswords & Games,,
7/14/12 20:07,765,U.S.,,
7/14/12 20:11,823,Sports,,
7/14/12 20:14,1235,U.S.,,
7/14/12 20:27,820,U.S.,,
7/14/12 20:42,724,Sports,,
7/14/12 20:46,3870,U.S.,,
7/14/12 20:58,362,Sports,,
7/14/12 21:04,588,U.S.,,
7/14/12 21:14,813,Arts,,
7/14/12 21:17,754,Sports,,
7/14/12 21:30,512,U.S.,,
7/14/12 21:33,550,Movies,,
7/14/12 22:22,831,U.S.,,
7/14/12 23:09,857,Sports,,
7/15/12 0:15,159,Fashion & Style,,
7/15/12 0:15,209,Fashion & Style,,
7/15/12 0:15,244,Fashion & Style,,
7/15/12 0:15,596,Fashion & Style,,
7/15/12 0:15,383,Fashion & Style,,
7/15/12 0:15,132,Fashion & Style,,
7/15/12 0:15,176,Fashion & Style,,
7/15/12 0:15,158,Fashion & Style,,
7/15/12 0:15,369,Fashion & Style,,
7/15/12 0:15,222,Fashion & Style,,
7/15/12 0:15,216,Fashion & Style,,
7/15/12 0:15,475,Fashion & Style,,
7/15/12 0:15,192,Fashion & Style,,
7/15/12 0:15,226,Fashion & Style,,
7/15/12 0:15,299,Fashion & Style,,
7/15/12 0:15,124,Fashion & Style,,
7/15/12 0:15,185,Fashion & Style,,
7/15/12 0:16,205,Fashion & Style,,
7/15/12 0:16,230,Fashion & Style,,
7/15/12 0:16,186,Fashion & Style,,
7/15/12 0:16,225,Fashion & Style,,
7/15/12 0:16,207,Fashion & Style,,
7/15/12 0:16,241,Fashion & Style,,
7/15/12 0:16,141,Fashion & Style,,
7/15/12 0:16,186,Fashion & Style,,
7/15/12 0:16,280,Fashion & Style,,
7/15/12 0:16,240,Fashion & Style,,
7/15/12 0:16,213,Fashion & Style,,
7/15/12 0:16,174,Fashion & Style,,
7/15/12 0:16,183,Fashion & Style,,
7/15/12 0:16,178,Fashion & Style,,
7/15/12 0:16,206,Fashion & Style,,
7/15/12 0:16,319,Fashion & Style,,
7/15/12 0:22,1901,U.S.,,
7/15/12 2:47,1004,World,,
7/15/12 2:47,514,World,,
7/15/12 2:51,713,World,,
7/15/12 6:10,908,Opinion,,
7/15/12 6:29,309,Opinion,,
7/15/12 6:37,1280,World,,
7/15/12 7:51,948,Business Day,,
7/15/12 8:07,1056,Sports,,
7/15/12 8:30,988,Arts,,
7/15/12 11:20,869,U.S.,,
7/15/12 14:18,1162,U.S.,,
7/15/12 15:00,496,Arts,,
7/15/12 15:11,513,Movies,,
7/15/12 15:44,859,World,,
7/15/12 15:46,975,Books,,
7/15/12 15:59,1127,World,,
7/15/12 16:06,708,World,,
7/15/12 16:15,445,Arts,,
7/15/12 16:16,458,Arts,,
7/15/12 16:32,223,Sports,,
7/15/12 16:58,869,World,,
7/15/12 17:02,830,Sports,,
7/15/12 17:10,523,Crosswords & Games,,
7/15/12 17:19,846,Arts,,
7/15/12 17:20,768,Sports,,
7/15/12 17:35,503,Arts,,
7/15/12 17:40,1201,Arts,,
7/15/12 17:45,136,Arts,,
7/15/12 17:52,1042,Arts,,
7/15/12 18:16,242,Books,,
7/15/12 18:18,136,Movies,,
7/15/12 18:31,778,U.S.,,
7/15/12 18:40,1240,Technology,,
7/15/12 19:23,1096,Theater,,
7/15/12 19:29,547,Sports,,
7/15/12 19:51,1435,N.Y. / Region,,
7/15/12 19:52,499,N.Y. / Region,,
7/15/12 19:56,949,Business Day,,
7/15/12 20:14,1027,Business Day,,
7/15/12 20:21,224,World,,
7/15/12 20:29,1027,N.Y. / Region,,
7/15/12 20:31,1370,World,,
7/15/12 20:42,1000,Business Day,,
7/15/12 20:54,974,U.S.,,
7/15/12 20:56,1335,World,,
7/15/12 21:01,896,N.Y. / Region,,
7/15/12 21:10,542,Business Day,,
7/15/12 21:11,743,N.Y. / Region,,
7/15/12 21:20,841,N.Y. / Region,,
7/15/12 21:23,2155,Sports,,
7/15/12 21:23,1182,U.S.,,
7/15/12 21:26,997,Business Day,,
7/15/12 21:37,1256,World,,
7/15/12 21:38,929,Sports,,
7/15/12 21:42,1119,Business Day,,
7/15/12 21:43,432,N.Y. / Region,,
7/15/12 21:49,972,World,,
7/15/12 22:04,1330,Sports,,
7/15/12 22:12,626,Opinion,,
7/15/12 22:12,420,Opinion,,
7/15/12 22:13,93,Opinion,,
7/15/12 22:14,203,Opinion,,
7/15/12 22:14,410,Opinion,,
7/15/12 22:14,310,Opinion,,
7/15/12 22:15,317,Opinion,,
7/15/12 22:18,2215,Business Day,,
7/15/12 22:18,539,World,,
7/15/12 22:26,537,Opinion,,
7/15/12 22:26,808,Opinion,,
7/15/12 22:26,1363,Opinion,,
7/15/12 22:26,815,Opinion,,
7/15/12 22:27,576,Opinion,,
7/15/12 22:29,1328,Sports,,
7/15/12 22:32,621,N.Y. / Region,,
7/15/12 22:37,1224,U.S.,,
7/15/12 22:45,266,Business Day,,
7/15/12 22:48,481,Business Day,,
7/15/12 22:50,994,Sports,,
7/15/12 22:56,1180,U.S.,,
7/15/12 23:01,663,Sports,,
7/15/12 23:07,1157,U.S.,,
7/15/12 23:09,773,Sports,,
7/15/12 23:44,142,Sports,,
7/15/12 23:45,51,Sports,,
7/15/12 23:47,56,Sports,,
7/15/12 23:54,179,Sports,,
7/16/12 0:22,394,Technology,,
7/16/12 2:01,993,Arts,,
7/16/12 4:04,371,World,,
7/16/12 4:27,524,Business Day,,
7/16/12 5:51,1078,World,,
7/16/12 6:00,805,World,,
7/16/12 6:30,1049,World,,
7/16/12 6:56,941,World,,
7/16/12 7:40,1416,Arts,,
7/16/12 7:42,1086,Business Day,,
7/16/12 7:47,907,Sports,,
7/16/12 7:49,313,Opinion,,
7/16/12 8:50,733,World,,
7/16/12 9:05,584,World,,
7/16/12 9:08,504,Business Day,,
7/16/12 9:31,770,Business Day,,
7/16/12 9:41,426,Business Day,,
7/16/12 10:00,196,Fashion & Style,,
7/16/12 10:01,896,Fashion & Style,,
7/16/12 10:26,898,N.Y. / Region,,
7/16/12 10:39,2042,Education,,
7/16/12 11:07,770,Sports,,
7/16/12 11:15,386,World,,
7/16/12 11:55,276,Business Day,,
7/16/12 12:20,759,World,,
7/16/12 12:22,251,Science,,
7/16/12 12:58,1191,World,,
7/16/12 13:04,2517,Science,,
7/16/12 13:10,330,Science,,
7/16/12 13:23,650,World,,
7/16/12 13:59,503,Fashion & Style,,
7/16/12 14:03,1105,Science,,
7/16/12 14:34,1118,Business Day,,
7/16/12 15:02,1767,Sports,,
7/16/12 15:07,859,Sports,,
7/16/12 15:09,929,U.S.,,
7/16/12 15:23,1103,Health,,
7/16/12 15:45,575,Dining & Wine,,
7/16/12 15:49,513,Science,,
7/16/12 15:56,665,Science,,
7/16/12 16:05,1060,Movies,,
7/16/12 16:06,250,Science,,
7/16/12 16:09,308,Science,,
7/16/12 16:13,252,Science,,
7/16/12 16:27,242,Health,,
7/16/12 16:37,799,Technology,,
7/16/12 16:38,136,Science,,
7/16/12 16:39,120,Science,,
7/16/12 16:39,155,Science,,
7/16/12 16:40,130,Science,,
7/16/12 16:43,931,Arts,,
7/16/12 17:10,262,N.Y. / Region,,
7/16/12 17:20,599,World,,
7/16/12 17:25,934,Books,,
7/16/12 17:26,1090,Business Day,,
7/16/12 17:26,864,Arts,,
7/16/12 17:28,1100,Health,,
7/16/12 17:34,531,Arts,,
7/16/12 17:45,1222,Arts,,
7/16/12 17:48,373,Arts,,
7/16/12 18:03,697,Business Day,,
7/16/12 18:06,1039,Arts,,
7/16/12 18:24,416,Arts,,
7/16/12 18:30,812,Business Day,,
7/16/12 18:34,1065,Arts,,
7/16/12 18:39,1293,Arts,,
7/16/12 19:24,1008,World,,
7/16/12 19:31,704,Opinion,,
7/16/12 19:33,243,Opinion,,
7/16/12 19:35,172,Opinion,,
7/16/12 19:36,95,Opinion,,
7/16/12 19:41,350,Opinion,,
7/16/12 19:47,110,Sports,,
7/16/12 19:53,792,Business Day,,
7/16/12 20:02,61,World,,
7/16/12 20:08,154,World,,
7/16/12 20:16,171,U.S.,,
7/16/12 20:17,137,World,,
7/16/12 20:22,122,World,,
7/16/12 20:35,1304,World,,
7/16/12 20:44,956,Opinion,,
7/16/12 20:47,1794,N.Y. / Region,,
7/16/12 20:50,990,N.Y. / Region,,
7/16/12 20:51,689,N.Y. / Region,,
7/16/12 20:51,782,N.Y. / Region,,
7/16/12 20:56,958,Sports,,
7/16/12 20:57,699,N.Y. / Region,,
7/16/12 21:00,531,Business Day,,
7/16/12 21:07,1153,Sports,,
7/16/12 21:07,326,Sports,,
7/16/12 21:12,714,Sports,,
7/16/12 21:14,334,Opinion,,
7/16/12 21:16,761,U.S.,,
7/16/12 21:21,1202,World,,
7/16/12 21:29,878,Business Day,,
7/16/12 21:35,530,Sports,,
7/16/12 21:39,511,N.Y. / Region,,
7/16/12 21:41,2024,U.S.,,
7/16/12 21:45,366,N.Y. / Region,,
7/16/12 21:48,663,U.S.,,
7/16/12 21:52,935,Business Day,,
7/16/12 21:57,819,U.S.,,
7/16/12 22:00,682,N.Y. / Region,,
7/16/12 22:01,812,Opinion,,
7/16/12 22:03,962,Technology,,
7/16/12 22:07,1036,World,,
7/16/12 22:22,630,Sports,,
7/16/12 22:24,740,Books,,
7/16/12 22:25,821,Opinion,,
7/16/12 22:32,407,Opinion,,
7/16/12 22:38,1209,U.S.,,
7/16/12 22:40,542,Arts,,
7/16/12 22:40,480,Opinion,,
7/16/12 22:44,279,Opinion,,
7/16/12 22:48,353,Opinion,,
7/16/12 22:49,144,Sports,,
7/16/12 22:50,913,Sports,,
7/16/12 22:51,140,Sports,,
7/16/12 22:52,813,Opinion,,
